OrderID,OrderDate,Region,Category,Sub-Category,CustomerSegment,PaymentMethod,ShipMode,Quantity,UnitPrice,Discount,Sales,Profit
O5220,2033-07-22,North,Clothing,Outdoor,Corporate,Cash,Standard,8,4381.83,0.2,28043.712,4733.95
O5221,2033-07-23,West,Toys,Indoor,Home Office,Debit Card,Standard,1,4722.61,0.01,4675.3839,789.23
O5222,2033-07-24,North,Electronics,Outdoor,Corporate,Cash,Same Day,8,557.15,0.16,3744.048,632.02
O5223,2033-07-25,East,Clothing,Microwave,Consumer,Wallet,Same Day,5,3024.48,0.02,14819.952,2501.7
O5224,2033-07-26,West,Electronics,Beverages,Home Office,UPI,Same Day,8,3349.62,0.36,17150.0544,2895.03
O5225,2033-07-27,West,Electronics,Men,Consumer,Cash,Same Day,9,901.72,0.27,5924.3004,1000.06
O5226,2033-07-28,North,Clothing,Kids,Consumer,Credit Card,Express,2,2750.72,0.32,3740.9791999999993,631.5
O5227,2033-07-29,West,Electronics,TV,Corporate,Debit Card,Standard,3,1707.43,0.19,4149.0549,700.39
O5228,2033-07-30,West,Clothing,Microwave,Consumer,Debit Card,Same Day,6,433.22,0.34,1715.5511999999999,289.6
O5229,2033-07-31,West,Clothing,Men,Corporate,Debit Card,Express,9,376.04,0.35,2199.8340000000003,371.35
O5230,2033-08-01,East,Clothing,Beverages,Consumer,Cash,Standard,8,3808.1,0.14,26199.728,4422.67
O5231,2033-08-02,North,Home Appliances,Indoor,Home Office,Wallet,Standard,6,3096.5,0.15,15792.15,2665.81
O5232,2033-08-03,West,Electronics,Mobile,Consumer,Cash,Standard,5,3589.85,0.2,14359.400000000001,2423.95
O5233,2033-08-04,South,Groceries,Fruits,Corporate,Credit Card,Express,3,3442.13,0.02,10119.8622,1708.29
O5234,2033-08-05,South,Clothing,Women,Consumer,Debit Card,Same Day,4,714.85,0.4,1715.64,289.61
O5235,2033-08-06,South,Electronics,Microwave,Corporate,Cash,Standard,7,800.25,0.14,4817.505,813.22
O5236,2033-08-07,South,Toys,Laptop,Corporate,Debit Card,Express,7,1299.79,0.19,7369.8093,1244.07
O5237,2033-08-08,East,Clothing,Men,Home Office,Credit Card,Standard,3,2025.55,0.3,4253.655,718.04
O5238,2033-08-09,West,Clothing,Headphones,Corporate,UPI,Express,4,4698.92,0.12,16540.1984,2792.09
O5239,2033-08-10,North,Groceries,Men,Home Office,UPI,Same Day,3,3385.77,0.08,9344.7252,1577.45
O5240,2033-08-11,West,Home Appliances,Indoor,Home Office,UPI,Same Day,2,1313.1,0.05,2494.89,421.15
O5241,2033-08-12,East,Home Appliances,Microwave,Consumer,Debit Card,Standard,6,327.12,0.21,1550.5488,261.74
O5242,2033-08-13,,Clothing,Outdoor,Home Office,Cash,Same Day,7,3436.91,0.0,24058.37,4061.2
O5243,2033-08-14,East,Electronics,Women,Corporate,Debit Card,Same Day,4,3145.33,0.28,9058.5504,1529.14
O5244,2033-08-15,West,Toys,Fruits,Corporate,Wallet,Express,5,3395.03,0.18,13919.623000000001,2349.72
O5245,2033-08-16,North,Toys,Outdoor,Home Office,Cash,Express,8,1342.84,0.21,8486.7488,1432.61
O5246,2033-08-17,East,Electronics,Fruits,Consumer,Credit Card,Standard,9,2608.97,0.11,20897.8497,3527.68
O5247,2033-08-18,North,Clothing,Kids,Home Office,UPI,Express,7,1840.43,0.07,11981.1993,2022.5
O5248,2033-08-19,East,Toys,Washing Machine,Home Office,Cash,Same Day,1,4097.61,0.28,2950.2791999999995,498.02
O5249,2033-08-20,North,Home Appliances,Vegetables,Corporate,Cash,Express,3,393.51,0.08,1086.0876,183.34
O5250,2033-08-21,North,Electronics,Women,Consumer,UPI,Same Day,5,1413.44,0.31,4876.368,823.16
O5251,2033-08-22,South,Groceries,Snacks,Consumer,Credit Card,Standard,3,3034.62,0.08,8375.551200000002,1413.84
O5252,2033-08-23,North,Clothing,Indoor,Consumer,Debit Card,Same Day,1,1065.86,0.25,799.395,134.94
O5253,2033-08-24,South,Electronics,Women,Consumer,Debit Card,Express,2,3379.93,0.26,5002.296399999999,844.42
O5254,2033-08-25,West,Toys,Outdoor,Corporate,Cash,Express,8,727.02,0.2,4652.928,785.44
O5255,2033-08-26,West,Clothing,Laptop,Consumer,UPI,Express,7,162.92,0.4,684.2639999999999,115.51
O5256,2033-08-27,South,Home Appliances,Kids,Consumer,Wallet,Express,3,4324.3,0.15,11026.965,1861.42
O5257,2033-08-28,South,Clothing,Vegetables,Consumer,Credit Card,Standard,4,1700.55,0.35,4421.43,746.36
O5258,2033-08-29,East,Clothing,Laptop,Corporate,Debit Card,Same Day,3,826.4,0.07,2305.6559999999995,389.21
O5259,2033-08-30,East,Home Appliances,Outdoor,Corporate,Credit Card,Express,4,904.91,0.13,3149.0868,531.58
O5260,2033-08-31,East,Home Appliances,Indoor,Consumer,Credit Card,Same Day,8,4435.18,0.06,33352.5536,5630.11
O5261,2033-09-01,West,Clothing,Vegetables,Corporate,Credit Card,Standard,9,3289.44,0.24,22499.7696,3798.1
O5262,2033-09-02,East,Home Appliances,Headphones,Home Office,UPI,Same Day,7,4783.91,0.26,24780.653799999996,4183.12
O5263,2033-09-03,North,Electronics,Washing Machine,Consumer,UPI,Express,9,4010.2,0.18,29595.275999999998,4995.86
O5264,2033-09-04,North,Home Appliances,Beverages,Corporate,UPI,Same Day,9,3849.34,0.29,24597.2826,4152.17
O5265,2033-09-05,East,Home Appliances,Indoor,Consumer,Cash,Express,7,2524.11,0.35,11484.7005,1938.69
O5266,2033-09-06,,Clothing,Women,Consumer,UPI,Express,7,4112.98,0.31,19865.693399999996,3353.45
O5267,2033-09-07,West,Electronics,Mobile,Corporate,Cash,Standard,8,2092.63,0.1,15066.936000000002,2543.39
O5268,2033-09-08,North,Groceries,Microwave,Home Office,Debit Card,Standard,3,4143.65,0.13,10814.9265,1825.63
O5269,2033-09-09,West,Groceries,Women,Consumer,Debit Card,Same Day,8,3800.82,0.15,25845.576,4362.89
O5270,2033-09-10,South,Toys,Mobile,Home Office,Debit Card,Same Day,1,3408.27,0.08,3135.6084,529.31
O5271,2033-09-11,South,Home Appliances,Snacks,Corporate,Debit Card,Express,6,1682.1,0.14,8679.635999999999,1465.18
O5272,2033-09-12,South,Home Appliances,Beverages,Consumer,Debit Card,Express,2,3172.02,0.1,5709.636,963.82
O5273,2033-09-13,South,Electronics,TV,Corporate,UPI,Express,7,2558.6,0.4,10746.12,1814.01
O5274,2033-09-14,North,Groceries,Microwave,Corporate,,Express,3,2334.64,0.31,4832.7047999999995,815.79
O5275,2033-09-15,East,Toys,Laptop,Corporate,UPI,Standard,5,4951.72,0.34,16340.676,2758.41
O5276,2033-09-16,North,Electronics,Kids,Corporate,Wallet,Express,2,2546.77,0.37,3208.9302,541.69
O5277,2033-09-17,West,Home Appliances,Kids,Consumer,UPI,Standard,1,208.33,0.27,152.0809,25.67
O5278,2033-09-18,North,Groceries,Fruits,Home Office,Debit Card,Same Day,5,3151.02,0.07,14652.242999999999,2473.39
O5279,2033-09-19,North,Toys,Headphones,Home Office,Credit Card,Same Day,9,3653.65,0.3,23017.995,3885.58
O5280,2033-09-20,West,Clothing,Snacks,Consumer,Wallet,Standard,9,4431.66,0.01,39486.0906,6665.49
O5281,2033-09-21,South,Groceries,Washing Machine,Consumer,Credit Card,Express,7,3181.79,0.05,21158.903499999997,3571.75
O5282,2033-09-22,South,Toys,Men,Home Office,Debit Card,Same Day,9,146.31,0.01,1303.6221,220.06
O5283,2033-09-23,South,Electronics,Indoor,Home Office,Wallet,Standard,4,642.73,0.05,2442.374,412.29
O5284,2033-09-24,East,Clothing,Outdoor,Consumer,Credit Card,Same Day,3,848.14,0.3,1781.094,300.66
O5285,2033-09-25,West,Toys,Headphones,Corporate,UPI,Express,4,1095.74,0.35,2848.924,480.92
O5286,2033-09-26,West,Toys,Laptop,Consumer,Debit Card,Standard,7,4008.9,0.11,24975.447,4216.01
O5287,2033-09-27,North,Home Appliances,Indoor,Home Office,UPI,Same Day,8,1583.31,0.05,12033.155999999999,2031.27
O5288,2033-09-28,East,Groceries,Headphones,Corporate,UPI,Express,2,1596.19,0.11,2841.2182000000003,479.61
O5289,2033-09-29,South,Home Appliances,Men,Home Office,Debit Card,Standard,5,3790.16,0.26,14023.591999999999,2367.27
O5290,2033-09-30,East,Clothing,Refrigerator,Corporate,Wallet,Standard,5,2091.56,0.14,8993.707999999999,1518.19
O5291,2033-10-01,West,Toys,Microwave,Home Office,Cash,Standard,9,369.97,0.38,2064.4326,348.49
O5292,2033-10-02,West,Home Appliances,Beverages,Corporate,Cash,Standard,3,2946.38,0.05,8397.182999999999,1417.5
O5293,2033-10-03,North,Groceries,Women,Consumer,Debit Card,Same Day,6,693.84,0.4,2497.824,421.65
O5294,2033-10-04,North,Clothing,TV,Consumer,Cash,Standard,5,2879.74,0.0,14398.699999999999,2430.59
O5295,2033-10-05,West,Electronics,TV,Corporate,Credit Card,Standard,2,3909.21,0.18,6411.1044,1082.23
O5296,2033-10-06,,Home Appliances,Snacks,Corporate,Wallet,Standard,2,4650.97,0.1,8371.746000000001,1413.2
O5297,2033-10-07,South,Clothing,Fruits,Consumer,UPI,Standard,4,381.91,0.23,1176.2828000000002,198.56
O5298,2033-10-08,East,Electronics,Headphones,Consumer,UPI,Standard,4,1554.63,0.04,5969.7792,1007.73
O5299,2033-10-09,West,Home Appliances,Laptop,Corporate,Debit Card,Express,7,3279.7,0.35,14922.634999999998,2519.03
O5300,2033-10-10,West,Clothing,Kids,Corporate,UPI,Same Day,1,1611.49,0.05,1530.9154999999998,258.43
O5301,2033-10-11,South,Clothing,Snacks,Consumer,Credit Card,Express,6,2282.58,0.23,10545.5196,1780.15
O5302,2033-10-12,South,Home Appliances,Women,Home Office,Credit Card,Same Day,9,149.45,0.01,1331.5995,224.78
O5303,2033-10-13,West,Clothing,Laptop,Consumer,Debit Card,Standard,2,3482.82,0.12,6129.7632,1034.74
O5304,2033-10-14,North,Toys,Outdoor,Corporate,UPI,Same Day,5,4422.24,0.06,20784.527999999995,3508.55
O5305,2033-10-15,West,Home Appliances,Indoor,Corporate,Cash,Standard,4,4885.46,0.39,11920.5224,2012.26
O5306,2033-10-16,West,Clothing,TV,Home Office,Cash,Standard,4,4161.14,0.0,16644.56,2809.7
O5307,2033-10-17,South,Electronics,Snacks,Consumer,Wallet,Express,8,207.29,0.14,1426.1552,240.74
O5308,2033-10-18,South,Electronics,Outdoor,Corporate,Debit Card,Express,6,3276.68,0.12,17300.8704,2920.49
O5309,2033-10-19,North,Toys,Vegetables,Consumer,Wallet,Express,7,2503.51,0.26,12968.1818,2189.11
O5310,2033-10-20,North,Home Appliances,Outdoor,Corporate,Cash,Same Day,9,4692.58,0.02,41388.5556,6986.64
O5311,2033-10-21,East,Clothing,Snacks,Home Office,,Same Day,3,4515.59,0.32,9211.8036,1555.01
O5312,2033-10-22,West,Clothing,Outdoor,Consumer,Cash,Express,2,4940.83,0.19,8004.1446000000005,1351.15
O5313,2033-10-23,South,Electronics,Fruits,Consumer,Wallet,Express,3,4316.57,0.18,10618.7622,1792.51
O5314,2033-10-24,North,Toys,Kids,Home Office,Debit Card,Standard,8,2757.12,0.09,20071.833599999998,3388.25
O5315,2033-10-25,East,Electronics,Snacks,Corporate,Credit Card,Same Day,9,3588.76,0.2,25839.072000000004,4361.79
O5316,2033-10-26,East,Electronics,Kids,Corporate,Credit Card,Standard,5,4825.15,0.15,20506.8875,3461.69
O5317,2033-10-27,South,Toys,Women,Consumer,Cash,Same Day,8,2911.68,0.1,20964.095999999998,3538.87
O5318,2033-10-28,South,Home Appliances,Headphones,Home Office,Debit Card,Express,7,4207.9,0.07,27393.428999999993,4624.18
O5319,2033-10-29,East,Clothing,Men,Consumer,Debit Card,Same Day,9,4713.94,0.29,30122.076599999997,5084.79
O5320,2033-10-30,North,Home Appliances,Microwave,Consumer,UPI,Same Day,4,2874.16,0.06,10806.8416,1824.26
O5321,2033-10-31,East,Groceries,Kids,Corporate,UPI,Standard,3,837.81,0.07,2337.4898999999996,394.58
O5322,2033-11-01,West,Groceries,Vegetables,Corporate,Wallet,Express,9,820.04,0.23,5682.8772,959.3
O5323,2033-11-02,West,Groceries,Kids,Corporate,UPI,Express,8,620.82,0.09,4519.569600000001,762.93
O5324,2033-11-03,South,Toys,Vegetables,Corporate,Wallet,Express,7,2407.8,0.18,13820.772000000003,2333.03
O5325,2033-11-04,North,Electronics,Snacks,Corporate,Credit Card,Standard,1,2426.7,0.22,1892.826,319.52
O5326,2033-11-05,North,Home Appliances,Microwave,Home Office,Cash,Standard,2,3105.99,0.11,5528.6622,933.27
O5327,2033-11-06,West,Clothing,Kids,Consumer,Debit Card,Standard,9,2440.22,0.14,18887.302799999998,3188.29
O5328,2033-11-07,East,Groceries,Men,Home Office,Credit Card,Same Day,5,4866.62,0.08,22386.452,3778.97
O5329,2033-11-08,South,Home Appliances,Indoor,Consumer,Credit Card,Same Day,1,1491.99,0.18,1223.4318,206.52
O5330,2033-11-09,East,Groceries,Indoor,Corporate,Wallet,Standard,9,4375.39,0.4,23627.106,3988.4
O5331,2033-11-10,East,Groceries,Headphones,Home Office,Cash,Standard,1,546.64,0.15,464.64399999999995,78.43
O5332,2033-11-11,East,Clothing,Fruits,Consumer,Wallet,Express,8,3029.49,0.26,17934.5808,3027.47
O5333,2033-11-12,North,Toys,Washing Machine,Corporate,Credit Card,Same Day,5,3259.21,0.25,12222.037499999999,2063.15
O5334,2033-11-13,West,Electronics,Outdoor,Corporate,Debit Card,Same Day,6,3872.54,0.31,16032.315599999998,2706.35
O5335,2033-11-14,North,Toys,Men,Home Office,UPI,Express,1,2539.96,0.28,1828.7712,308.71
O5336,2033-11-15,West,Home Appliances,Mobile,Home Office,Wallet,Express,2,1026.27,0.0,2052.54,346.48
O5337,2033-11-16,South,Toys,Refrigerator,Home Office,Credit Card,Express,7,1876.54,0.12,11559.4864,1951.31
O5338,2033-11-17,South,Home Appliances,Men,Corporate,UPI,Standard,2,1397.2,0.35,1816.3600000000001,306.61
O5339,2033-11-18,East,Home Appliances,Women,Consumer,UPI,Standard,5,2124.57,0.22,8285.823,1398.7
O5340,2033-11-19,West,Electronics,Snacks,Consumer,Credit Card,Standard,9,2673.34,0.04,23097.6576,3899.02
O5341,2033-11-20,West,Clothing,Snacks,Home Office,Cash,Standard,5,3144.1,0.11,13991.245,2361.81
O5342,2033-11-21,West,Electronics,Outdoor,Consumer,Credit Card,Standard,3,4233.35,0.11,11303.044500000002,1908.02
O5343,2033-11-22,East,Toys,Indoor,Corporate,Debit Card,Same Day,6,4554.55,0.35,17762.745000000003,2998.46
O5344,2033-11-23,East,Home Appliances,Men,Consumer,UPI,Same Day,7,2339.78,0.22,12775.198800000002,2156.53
O5345,2033-11-24,South,Groceries,Men,Corporate,Debit Card,Same Day,8,488.92,0.24,2972.6336,501.8
O5346,2033-11-25,North,Groceries,Indoor,Home Office,Wallet,Express,3,3995.47,0.15,10188.4485,1719.87
O5347,2033-11-26,West,Home Appliances,Indoor,Consumer,UPI,Same Day,4,2411.93,0.02,9454.765599999999,1596.02
O5348,2033-11-27,West,Electronics,Men,Corporate,Cash,Express,4,2754.91,0.03,10689.050799999999,1804.38
O5349,2033-11-28,North,Clothing,Washing Machine,Home Office,Credit Card,Same Day,2,2999.18,0.17,4978.6388,840.42
O5350,2033-11-29,West,Electronics,Men,Home Office,Wallet,Standard,7,3355.95,0.07,21847.234499999995,3687.95
O5351,2033-11-30,East,Home Appliances,Washing Machine,Home Office,Debit Card,Same Day,4,4456.0,0.04,17111.04,2888.45
O5352,2033-12-01,East,Home Appliances,Washing Machine,Home Office,Wallet,Standard,4,4763.12,0.1,17147.232,2894.56
O5353,2033-12-02,West,Clothing,Men,Consumer,Cash,Standard,8,4703.84,0.3,26341.504,4446.61
O5354,2033-12-03,East,Toys,Headphones,Corporate,Credit Card,Same Day,6,4056.85,0.03,23610.867,3985.66
O5355,2033-12-04,East,Toys,Outdoor,Consumer,Wallet,Same Day,6,4451.75,0.18,21902.61,3697.29
O5356,2033-12-05,West,Clothing,Beverages,Corporate,Debit Card,Standard,9,295.79,0.33,1783.6136999999999,301.08
O5357,2033-12-06,South,Toys,Kids,Home Office,Wallet,Express,4,4253.11,0.11,15141.0716,2555.9
O5358,2033-12-07,North,Groceries,Washing Machine,Consumer,Credit Card,Express,9,407.71,0.12,3229.0632,545.09
O5359,2033-12-08,East,Toys,Women,Home Office,Wallet,Same Day,1,3743.66,0.35,2433.379,410.77
O5360,2033-12-09,South,Toys,Outdoor,Corporate,Debit Card,Standard,9,888.35,0.26,5916.411,998.73
O5361,2033-12-10,East,Toys,Washing Machine,Home Office,Credit Card,Express,1,1832.55,0.32,1246.1339999999998,210.35
O5362,2033-12-11,East,Groceries,Beverages,Consumer,Cash,Same Day,7,961.71,0.12,5924.1336,1000.03
O5363,2033-12-12,North,Toys,Snacks,Consumer,Cash,Same Day,6,2245.14,0.4,8082.504,1364.38
O5364,2033-12-13,East,Groceries,Vegetables,Corporate,UPI,Standard,7,2088.15,0.06,13740.027,2319.4
O5365,2033-12-14,North,Clothing,Laptop,Corporate,Wallet,Express,9,287.91,0.38,1606.5378,271.19
O5366,2033-12-15,North,Electronics,Washing Machine,Consumer,Debit Card,Same Day,4,4160.96,0.36,10652.0576,1798.13
O5367,2033-12-16,North,Clothing,Microwave,Consumer,Wallet,Express,9,4278.22,0.22,30033.104400000004,5069.77
O5368,2033-12-17,South,Electronics,Headphones,Consumer,Credit Card,Same Day,3,3948.16,0.23,9120.2496,1539.55
O5369,2033-12-18,West,Clothing,Refrigerator,Consumer,UPI,Same Day,9,4245.65,0.31,26365.486499999995,4450.65
O5370,2033-12-19,South,Electronics,Headphones,Corporate,Debit Card,Express,1,3766.85,0.12,3314.828,559.56
O5371,2033-12-20,West,Electronics,Women,Consumer,Wallet,Express,5,4690.55,0.21,18527.6725,3127.58
O5372,2033-12-21,West,Home Appliances,Indoor,Corporate,Debit Card,Standard,5,2903.14,0.36,9290.047999999999,1568.22
O5373,2033-12-22,North,Electronics,Snacks,Consumer,Credit Card,Standard,1,2934.08,0.03,2846.0575999999996,480.43
O5374,2033-12-23,East,Electronics,Laptop,Consumer,UPI,Standard,1,4306.55,0.36,2756.192,465.26
O5375,2033-12-24,North,Home Appliances,Headphones,Home Office,Debit Card,Standard,3,1779.61,0.29,3790.5692999999997,639.87
O5376,2033-12-25,East,Toys,TV,Home Office,Credit Card,Express,9,297.91,0.31,1850.0211,312.29
O5377,2033-12-26,West,Toys,Women,Consumer,Cash,Standard,7,3761.78,0.03,25542.486200000003,4311.73
O5378,2033-12-27,North,Home Appliances,Headphones,Corporate,Debit Card,Express,6,1310.22,0.08,7232.4144,1220.88
O5379,2033-12-28,East,Groceries,Indoor,Consumer,UPI,Same Day,9,2397.47,0.37,13593.6549,2294.69
O5380,2033-12-29,South,Electronics,Outdoor,Home Office,Debit Card,Express,4,1240.18,0.05,4712.684,795.53
O5381,2033-12-30,East,Electronics,Vegetables,Consumer,Debit Card,Standard,4,4144.1,0.25,12432.300000000001,2098.65
O5382,2033-12-31,North,Home Appliances,Women,Home Office,Credit Card,Express,3,4793.55,0.31,9922.6485,1675.0
O5383,2034-01-01,South,Home Appliances,Indoor,Consumer,Wallet,Express,5,322.36,0.09,1466.7380000000003,247.59
O5384,2034-01-02,East,Groceries,Refrigerator,Consumer,Wallet,Express,5,1205.19,0.28,4338.684,732.4
O5385,2034-01-03,East,Toys,Refrigerator,Corporate,Debit Card,Express,7,988.33,0.03,6710.7607,1132.82
O5386,2034-01-04,East,Clothing,Washing Machine,Home Office,UPI,Express,7,3382.36,0.2,18941.216,3197.39
O5387,2034-01-05,East,Toys,Mobile,Home Office,UPI,Standard,6,2171.96,0.13,11337.6312,1913.86
O5388,2034-01-06,East,Electronics,Mobile,Home Office,Credit Card,Express,4,2308.5,0.26,6833.16,1153.48
O5389,2034-01-07,South,Home Appliances,Washing Machine,Corporate,Debit Card,Standard,7,827.54,0.36,3707.3792,625.83
O5390,2034-01-08,West,Groceries,Snacks,Consumer,Debit Card,Same Day,2,2102.94,0.05,3995.586,674.48
O5391,2034-01-09,South,Toys,Fruits,Corporate,Wallet,Express,9,1550.98,0.18,11446.2324,1932.19
O5392,2034-01-10,South,Groceries,TV,Consumer,Credit Card,Same Day,7,3075.4,0.17,17868.073999999997,3016.24
O5393,2034-01-11,South,Toys,Refrigerator,Corporate,Cash,Standard,2,1125.33,0.13,1958.0741999999998,330.53
O5394,2034-01-12,West,Electronics,Beverages,Corporate,UPI,Express,2,3093.32,0.19,5011.178400000001,845.92
O5395,2034-01-13,North,Clothing,Headphones,Home Office,UPI,Same Day,6,1919.84,0.35,7487.375999999999,1263.91
O5396,2034-01-14,West,Groceries,Refrigerator,Corporate,Debit Card,Standard,7,1764.16,0.39,7532.9632,1271.61
O5397,2034-01-15,South,Groceries,Men,Consumer,Credit Card,Same Day,9,1562.51,0.0,14062.59,2373.85
O5398,2034-01-16,East,Clothing,Microwave,Corporate,Cash,Express,4,3385.48,0.3,9479.344,1600.17
O5399,2034-01-17,East,Groceries,Microwave,Corporate,UPI,Express,8,2833.97,0.25,17003.82,2870.35
O5400,2034-01-18,South,Groceries,Outdoor,Consumer,Credit Card,Express,2,4266.02,0.4,5119.224,864.16
O5401,2034-01-19,East,Toys,Outdoor,Home Office,Cash,Standard,6,1245.97,0.04,7176.7872,1211.49
O5402,2034-01-20,South,Toys,Men,Consumer,Debit Card,Same Day,4,248.59,0.32,676.1647999999999,114.14
O5403,2034-01-21,East,Clothing,Kids,Consumer,Wallet,Standard,8,951.02,0.37,4793.1408,809.11
O5404,2034-01-22,West,Electronics,Refrigerator,Consumer,UPI,Same Day,9,1749.61,0.36,10077.7536,1701.19
O5405,2034-01-23,North,Groceries,Vegetables,Corporate,UPI,Standard,2,939.29,0.22,1465.2924,247.35
O5406,2034-01-24,North,Electronics,Kids,Corporate,Cash,Express,7,463.38,0.13,2821.9842,476.37
O5407,2034-01-25,West,Clothing,Washing Machine,Consumer,Wallet,Same Day,7,2254.43,0.26,11677.9474,1971.31
O5408,2034-01-26,West,Clothing,Laptop,Consumer,Credit Card,Same Day,8,3400.82,0.12,23941.772800000002,4041.52
O5409,2034-01-27,South,Toys,Indoor,Home Office,Debit Card,Same Day,5,3770.28,0.16,15835.176000000001,2673.07
O5410,2034-01-28,South,Groceries,Fruits,Corporate,Credit Card,Standard,3,2023.7,0.18,4978.302000000001,840.37
O5411,2034-01-29,South,Home Appliances,Refrigerator,Corporate,Cash,Express,1,2416.32,0.12,2126.3616,358.94
O5412,2034-01-30,East,Clothing,TV,Corporate,UPI,Same Day,4,3789.58,0.14,13036.1552,2200.58
O5413,2034-01-31,South,Groceries,Indoor,Corporate,UPI,Standard,3,1795.9,0.0,5387.700000000001,909.48
O5414,2034-02-01,West,Electronics,Headphones,Consumer,Credit Card,Same Day,2,3934.59,0.12,6924.8784000000005,1168.96
O5415,2034-02-02,North,Toys,Refrigerator,Consumer,Debit Card,Express,6,4838.51,0.19,23515.158600000002,3969.5
O5416,2034-02-03,East,Electronics,Men,Home Office,Cash,Same Day,7,4408.38,0.07,28698.553799999998,4844.49
O5417,2034-02-04,South,Clothing,Outdoor,Corporate,Debit Card,Express,7,2295.3,0.32,10925.628,1844.31
O5418,2034-02-05,East,Clothing,Headphones,Corporate,,Standard,8,2918.62,0.22,18212.1888,3074.33
